x-axis-Sec	ch1	ch2
2.185E-008	-0.0625	1.998
2.19E-008	-0.1875	1.998
0.000000022	-0.25	1.998
0.000000022	-0.25	1.935
2.205E-008	-0.1875	1.998
2.21E-008	-0.1875	1.998
2.215E-008	-0.1875	1.998
2.22E-008	-0.1875	2.123
2.225E-008	-0.1875	2.06
2.23E-008	-0.1875	2.06
2.235E-008	-0.25	2.06
2.24E-008	-0.25	1.873
2.245E-008	-0.25	1.998
2.25E-008	-0.25	2.06
2.255E-008	-0.25	1.998
2.26E-008	-0.25	2.06
2.265E-008	-0.1875	2.185
2.27E-008	-0.3125	2.06
2.275E-008	-0.1875	2.06
2.28E-008	-0.25	2.06
2.285E-008	-0.25	2.06
2.29E-008	-0.1875	2.06
0.000000023	-0.1875	1.998
0.000000023	-0.1875	2.06
2.305E-008	-0.25	2.06
2.31E-008	-0.1875	2.123
2.315E-008	-0.1875	2.06
2.32E-008	-0.3125	2.06
2.325E-008	-0.1875	2.06
2.33E-008	-0.25	2.06
2.335E-008	-0.25	2.06
2.34E-008	-0.3125	2.06
2.345E-008	-0.3125	2.06
2.35E-008	-0.25	2.123
2.355E-008	-0.25	2.123
2.36E-008	-0.25	2.123
2.365E-008	-0.25	2.123
2.37E-008	-0.25	2.123
2.375E-008	-0.3125	2.123
2.38E-008	-0.1875	2.06
2.385E-008	-0.25	2.06
2.39E-008	-0.25	2.185
0.000000024	-0.3125	2.06
0.000000024	-0.3125	2.123
2.405E-008	-0.25	2.06
2.41E-008	-0.3125	2.06
2.415E-008	-0.25	2.06
2.42E-008	-0.1875	2.123
2.425E-008	-0.25	2.123
2.43E-008	-0.25	2.123
2.435E-008	-0.25	2.06
2.44E-008	-0.3125	2.185
2.445E-008	-0.1875	2.06
2.45E-008	-0.3125	2.123
2.455E-008	-0.3125	2.123
2.46E-008	-0.25	2.123
2.465E-008	-0.3125	2.185
2.47E-008	-0.3125	2.123
2.475E-008	-0.3125	2.123
2.48E-008	-0.375	2.123
2.485E-008	-0.25	2.123
2.49E-008	-0.3125	2.248
0.000000025	-0.25	2.123
0.000000025	-0.3125	2.185
2.505E-008	-0.25	2.248
2.51E-008	-0.3125	2.06
2.515E-008	-0.25	2.185
2.52E-008	-0.3125	2.185
2.525E-008	-0.3125	2.123
2.53E-008	-0.375	2.06
2.535E-008	-0.375	2.185
2.54E-008	-0.25	2.248
2.545E-008	-0.3125	2.123
2.55E-008	-0.3125	2.248
2.555E-008	-0.375	2.185
2.56E-008	-0.3125	2.248
2.565E-008	-0.3125	2.185
2.57E-008	-0.3125	2.185
2.575E-008	-0.375	2.123
2.58E-008	-0.375	2.248
2.585E-008	-0.375	2.248
2.59E-008	-0.3125	2.185
0.000000026	-0.375	2.31
0.000000026	-0.3125	2.185
2.605E-008	-0.375	2.248
2.61E-008	-0.3125	2.123
2.615E-008	-0.3125	2.248
2.62E-008	-0.375	2.185
2.625E-008	-0.3125	2.185
2.63E-008	-0.375	2.248
2.635E-008	-0.375	2.123
2.64E-008	-0.3125	2.31
2.645E-008	-0.3125	2.31
2.65E-008	-0.3125	2.248
2.655E-008	-0.3125	2.248
2.66E-008	-0.375	2.123
2.665E-008	-0.375	2.185
2.67E-008	-0.3125	2.31
2.675E-008	-0.375	2.248
2.68E-008	-0.375	2.248
2.685E-008	-0.3125	2.185
2.69E-008	-0.375	2.31
0.000000027	-0.375	2.248
0.000000027	-0.375	2.248
2.705E-008	-0.375	2.248
2.71E-008	-0.375	2.185
2.715E-008	-0.375	2.248
2.72E-008	-0.375	2.31
2.725E-008	-0.3125	2.31
2.73E-008	-0.375	2.31
2.735E-008	-0.375	2.31
2.74E-008	-0.375	2.248
2.745E-008	-0.375	2.31
2.75E-008	-0.3125	2.31
2.755E-008	-0.375	2.31
2.76E-008	-0.375	2.31
2.765E-008	-0.375	2.31
2.77E-008	-0.375	2.248
2.775E-008	-0.4375	2.31
2.78E-008	-0.375	2.248
2.785E-008	-0.375	2.248
2.79E-008	-0.375	2.31
0.000000028	-0.375	2.248
0.000000028	-0.375	2.248
2.805E-008	-0.375	2.31
2.81E-008	-0.375	2.185
2.815E-008	-0.375	2.248
2.82E-008	-0.375	2.248
2.825E-008	-0.375	2.248
2.83E-008	-0.375	2.248
2.835E-008	-0.5	2.185
2.84E-008	-0.375	2.248
2.845E-008	-0.375	2.31
2.85E-008	-0.375	2.31
2.855E-008	-0.375	2.435
2.86E-008	-0.4375	2.373
2.865E-008	-0.375	2.248
2.87E-008	-0.375	2.31
2.875E-008	-0.375	2.31
2.88E-008	-0.3125	2.248
2.885E-008	-0.375	2.248
2.89E-008	-0.375	2.248
0.000000029	-0.375	2.31
0.000000029	-0.375	2.31
2.905E-008	-0.375	2.373
2.91E-008	-0.375	2.31
2.915E-008	-0.375	2.248
2.92E-008	-0.5	2.31
2.925E-008	-0.3125	2.373
2.93E-008	-0.375	2.248
2.935E-008	-0.375	2.373
2.94E-008	-0.375	2.31
2.945E-008	-0.375	2.498
2.95E-008	-0.375	2.373
2.955E-008	-0.375	2.373
2.96E-008	-0.375	2.31
2.965E-008	-0.375	2.373
2.97E-008	-0.375	2.248
2.975E-008	-0.375	2.498
2.98E-008	-0.375	2.435
2.985E-008	-0.4375	2.373
2.99E-008	-0.375	2.435
0.00000003	-0.375	2.373
0.00000003	-0.4375	2.56
3.005E-008	-0.375	2.31
3.01E-008	-0.375	2.373
3.015E-008	-0.375	2.498
3.02E-008	-0.4375	2.435
3.025E-008	-0.375	2.498
3.03E-008	-0.375	2.498
3.035E-008	-0.375	2.435
3.04E-008	-0.375	2.498
3.045E-008	-0.375	2.435
3.05E-008	-0.375	2.498
3.055E-008	-0.375	2.56
3.06E-008	-0.375	2.498
3.065E-008	-0.375	2.498
3.07E-008	-0.375	2.498
3.075E-008	-0.375	2.498
3.08E-008	-0.375	2.435
3.085E-008	-0.5	2.56
3.09E-008	-0.375	2.56
0.000000031	-0.375	2.56
0.000000031	-0.4375	2.56
3.105E-008	-0.375	2.56
3.11E-008	-0.375	2.435
3.115E-008	-0.5	2.623
3.12E-008	-0.375	2.498
3.125E-008	-0.375	2.623
3.13E-008	-0.375	2.498
3.135E-008	-0.375	2.56
3.14E-008	-0.375	2.498
3.145E-008	-0.4375	2.435
3.15E-008	-0.375	2.435
3.155E-008	-0.375	2.56
3.16E-008	-0.375	2.623
3.165E-008	-0.375	2.56
3.17E-008	-0.375	2.498
3.175E-008	-0.375	2.498
3.18E-008	-0.375	2.56
3.185E-008	-0.375	2.498
3.19E-008	-0.375	2.56
0.000000032	-0.375	2.56
0.000000032	-0.375	2.498
3.205E-008	-0.375	2.435
3.21E-008	-0.375	2.56
3.215E-008	-0.375	2.623
3.22E-008	-0.375	2.56
3.225E-008	-0.4375	2.623
3.23E-008	-0.375	2.56
3.235E-008	-0.375	2.498
3.24E-008	-0.375	2.498
3.245E-008	-0.375	2.56
3.25E-008	-0.4375	2.623
3.255E-008	-0.375	2.56
3.26E-008	-0.375	2.623
3.265E-008	-0.375	2.623
3.27E-008	-0.375	2.623
3.275E-008	-0.375	2.498
3.28E-008	-0.375	2.623
3.285E-008	-0.375	2.623
3.29E-008	-0.375	2.623
0.000000033	-0.375	2.56
0.000000033	-0.375	2.56
3.305E-008	-0.375	2.623
3.31E-008	-0.375	2.685
3.315E-008	-0.375	2.623
3.32E-008	-0.375	2.685
3.325E-008	-0.375	2.623
3.33E-008	-0.375	2.623
3.335E-008	-0.4375	2.623
3.34E-008	-0.5	2.623
3.345E-008	-0.4375	2.685
3.35E-008	-0.375	2.623
3.355E-008	-0.375	2.623
3.36E-008	-0.375	2.685
3.365E-008	-0.375	2.623
3.37E-008	-0.4375	2.623
3.375E-008	-0.375	2.685
3.38E-008	-0.375	2.623
3.385E-008	-0.375	2.56
3.39E-008	-0.375	2.685
0.000000034	-0.375	2.685
0.000000034	-0.375	2.685
3.405E-008	-0.375	2.623
3.41E-008	-0.375	2.623
3.415E-008	-0.375	2.623
3.42E-008	-0.375	2.685
3.425E-008	-0.375	2.623
3.43E-008	-0.375	2.685
3.435E-008	-0.375	2.623
3.44E-008	-0.375	2.685
3.445E-008	-0.375	2.623
3.45E-008	-0.375	2.623
3.455E-008	-0.375	2.623
3.46E-008	-0.375	2.623
3.465E-008	-0.375	2.685
3.47E-008	-0.4375	2.623
3.475E-008	-0.375	2.81
3.48E-008	-0.375	2.685
3.485E-008	-0.375	2.623
3.49E-008	-0.375	2.685
0.000000035	-0.375	2.685
0.000000035	-0.375	2.685
3.505E-008	-0.375	2.623
3.51E-008	-0.375	2.623
3.515E-008	-0.375	2.685
3.52E-008	-0.375	2.685
3.525E-008	-0.375	2.748
3.53E-008	-0.375	2.623
3.535E-008	-0.375	2.685
3.54E-008	-0.375	2.685
3.545E-008	-0.375	2.685
3.55E-008	-0.375	2.623
3.555E-008	-0.375	2.685
3.56E-008	-0.375	2.685
3.565E-008	-0.375	2.685
3.57E-008	-0.375	2.685
3.575E-008	-0.375	2.685
3.58E-008	-0.375	2.623
3.585E-008	-0.375	2.623
3.59E-008	-0.375	2.685
0.000000036	-0.375	2.685
0.000000036	-0.375	2.685
3.605E-008	-0.25	2.685
3.61E-008	-0.375	2.685
3.615E-008	-0.3125	2.685
3.62E-008	-0.3125	2.685
3.625E-008	-0.3125	2.685
3.63E-008	-0.375	2.81
3.635E-008	-0.375	2.685
3.64E-008	-0.3125	2.685
3.645E-008	-0.375	2.623
3.65E-008	-0.375	2.685
3.655E-008	-0.3125	2.81
3.66E-008	-0.3125	2.748
3.665E-008	-0.375	2.685
3.67E-008	-0.375	2.685
3.675E-008	-0.3125	2.685
3.68E-008	-0.375	2.81
3.685E-008	-0.375	2.81
3.69E-008	-0.3125	2.81
0.000000037	-0.3125	2.748
0.000000037	-0.3125	2.748
3.705E-008	-0.375	2.748
3.71E-008	-0.375	2.748
3.715E-008	-0.375	2.748
3.72E-008	-0.375	2.685
3.725E-008	-0.375	2.748
3.73E-008	-0.3125	2.81
3.735E-008	-0.3125	2.81
3.74E-008	-0.25	2.748
3.745E-008	-0.3125	2.81
3.75E-008	-0.3125	2.81
3.755E-008	-0.375	2.685
3.76E-008	-0.3125	2.81
3.765E-008	-0.3125	2.81
3.77E-008	-0.3125	2.81
3.775E-008	-0.3125	2.81
3.78E-008	-0.25	2.81
3.785E-008	-0.3125	2.873
3.79E-008	-0.3125	2.81
0.000000038	-0.3125	2.748
0.000000038	-0.3125	2.81
3.805E-008	-0.3125	2.81
3.81E-008	-0.3125	2.748
3.815E-008	-0.25	2.748
3.82E-008	-0.3125	2.81
3.825E-008	-0.25	2.748
3.83E-008	-0.3125	2.81
3.835E-008	-0.25	2.873
3.84E-008	-0.3125	2.748
3.845E-008	-0.3125	2.81
3.85E-008	-0.3125	2.81
3.855E-008	-0.3125	2.81
3.86E-008	-0.3125	2.873
3.865E-008	-0.25	2.748
3.87E-008	-0.3125	2.81
3.875E-008	-0.3125	2.81
3.88E-008	-0.25	2.873
3.885E-008	-0.3125	2.81
3.89E-008	-0.3125	2.81
0.000000039	-0.25	2.81
0.000000039	-0.1875	2.873
3.905E-008	-0.25	2.873
3.91E-008	-0.25	2.81
3.915E-008	-0.3125	2.873
3.92E-008	-0.3125	2.81
3.925E-008	-0.25	2.873
3.93E-008	-0.3125	2.873
3.935E-008	-0.3125	2.81
3.94E-008	-0.25	2.873
3.945E-008	-0.25	2.873
3.95E-008	-0.1875	2.81
3.955E-008	-0.25	2.873
