x-axis-Sec	ch1	ch2
0.00000856	0.0825	4.918
0.00000857	0.145	5.043
0.00000858	0.0825	4.918
0.00000859	0.0825	4.98
0.0000086	0.0825	4.918
0.00000861	0.0825	4.98
0.00000862	0.0825	4.918
0.00000863	0.0825	4.98
0.00000864	0.0825	4.918
0.00000865	0.145	4.98
0.00000866	0.02	4.98
0.00000867	0.0825	4.98
0.00000868	0.0825	4.918
0.00000869	0.02	4.98
0.0000087	0.02	4.918
0.00000871	0.02	4.98
0.00000872	0.02	4.918
0.00000873	0.02	4.98
0.00000874	0.0825	4.918
0.00000875	0.0825	4.98
0.00000876	0.0825	4.918
0.00000877	0.02	4.98
0.00000878	0.0825	4.918
0.00000879	0.0825	4.98
0.0000088	0.0825	4.918
0.00000881	0.02	4.98
0.00000882	0.0825	4.918
0.00000883	0.02	5.043
0.00000884	0.0825	4.918
0.00000885	0.145	4.98
0.00000886	0.0825	4.918
0.00000887	0.0825	4.98
0.00000888	-0.0425	4.918
0.00000889	0.02	4.98
0.0000089	0.02	4.918
0.00000891	0.02	4.98
0.00000892	-0.0425	4.918
0.00000893	0.02	4.98
0.00000894	0.02	4.918
0.00000895	0.02	4.98
0.00000896	0.0825	4.918
0.00000897	0.02	4.98
0.00000898	-0.0425	4.918
0.00000899	-0.0425	4.98
0.000009	-0.0425	4.918
0.00000901	0.02	4.98
0.00000902	0.02	4.918
0.00000903	0.0825	4.98
0.00000904	0.02	4.918
0.00000905	0.0825	4.98
0.00000906	0.02	4.918
0.00000907	0.145	4.98
0.00000908	-0.0425	4.918
0.00000909	0.02	4.98
0.0000091	0.02	4.918
0.00000911	0.0825	4.98
0.00000912	0.02	4.98
0.00000913	0.02	4.98
0.00000914	0.02	4.918
0.00000915	0.02	4.98
0.00000916	0.0825	4.918
0.00000917	0.02	4.98
0.00000918	0.02	4.918
0.00000919	0.0825	4.98
0.0000092	0.02	4.918
0.00000921	0.02	4.98
0.00000922	0.0825	4.98
0.00000923	0.02	4.98
0.00000924	0.0825	4.918
0.00000925	0.0825	4.98
0.00000926	0.0825	4.918
0.00000927	0.145	4.98
0.00000928	0.02	4.918
0.00000929	0.0825	4.98
0.0000093	0.0825	4.918
0.00000931	0.0825	5.043
0.00000932	0.0825	4.918
0.00000933	0.0825	4.98
0.00000934	0.0825	4.918
0.00000935	0.145	4.98
0.00000936	0.145	4.98
0.00000937	0.0825	4.98
0.00000938	0.0825	4.918
0.00000939	0.0825	4.98
0.0000094	0.0825	4.918
0.00000941	0.0825	4.98
0.00000942	0.0825	4.918
0.00000943	0.145	4.98
0.00000944	0.0825	4.918
0.00000945	0.0825	4.98
0.00000946	0.0825	4.918
0.00000947	0.0825	4.98
0.00000948	0.0825	4.918
0.00000949	0.0825	4.98
0.0000095	0.0825	4.918
0.00000951	0.145	4.98
0.00000952	0.145	4.918
0.00000953	0.2075	4.98
0.00000954	0.0825	4.918
0.00000955	0.2075	4.98
0.00000956	0.0825	4.918
0.00000957	0.0825	4.98
0.00000958	0.145	4.918
0.00000959	0.2075	4.98
0.0000096	0.0825	4.918
0.00000961	0.0825	4.98
0.00000962	0.145	4.918
0.00000963	0.2075	5.043
0.00000964	0.145	4.918
0.00000965	0.2075	4.98
0.00000966	0.145	4.918
0.00000967	0.2075	4.98
0.00000968	0.145	4.98
0.00000969	0.2075	4.98
0.0000097	0.145	4.98
0.00000971	0.2075	4.98
0.00000972	0.145	4.918
0.00000973	0.2075	4.98
0.00000974	0.145	4.98
0.00000975	0.2075	4.98
0.00000976	0.145	4.918
0.00000977	0.2075	4.98
0.00000978	0.145	4.918
0.00000979	0.2075	4.98
0.0000098	0.145	4.918
0.00000981	0.2075	4.98
0.00000982	0.145	4.918
0.00000983	0.2075	4.98
0.00000984	0.145	4.918
0.00000985	0.2075	4.98
0.00000986	0.145	4.918
0.00000987	0.2075	4.98
0.00000988	0.145	4.918
0.00000989	0.2075	4.98
0.0000099	0.145	4.918
0.00000991	0.2075	4.98
0.00000992	0.145	4.918
0.00000993	0.2075	4.98
0.00000994	0.2075	4.918
0.00000995	0.2075	4.98
0.00000996	0.2075	4.918
0.00000997	0.2075	4.98
0.00000998	0.2075	4.918
0.00000999	0.2075	4.98
